,accuracy,checkin,cleanliness,communication,guestSatisfaction,isSuperhost,latitude,location,longitude,numBaths,numBeds,numGuests,numReviews,numRooms,price,rating,roomID,value,bath,private bath,shared bath,Studio,bedroom,Entire home/apt,Private room,Shared room
95,1.0,1.0,0.875,0.875,0.9000000000000001,0.0,0.5350194345913906,1.0,0.46051222460255303,0.14285714285714285,0.0,0.2222222222222222,0.2675324675324675,0.125,0.11611030478955008,0.875,0.29576475541898334,0.875,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
96,1.0,0.875,0.875,0.875,0.875,0.0,0.28015224735077027,1.0,0.5311912916130268,0.14285714285714285,0.125,0.3333333333333333,0.09870129870129869,0.0,0.12336719883889695,0.875,0.8814558687335762,0.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
97,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.48346638136047204,1.0,0.9426235011128483,0.14285714285714285,0.0,0.3333333333333333,0.10389610389610389,0.25,0.12046444121915821,1.0,0.8525390763484599,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
98,1.0,1.0,1.0,1.0,0.9500000000000002,1.0,0.5473564635948946,1.0,0.4997935521884074,0.14285714285714285,0.0,0.2222222222222222,0.06493506493506493,0.0,0.14368650217706821,1.0,0.8649460310603656,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
99,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.23059444185975053,1.0,0.4877577885234814,0.14285714285714285,0.0,0.1111111111111111,0.21038961038961038,0.125,0.13062409288824384,1.0,0.6413803831222028,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
100,1.0,1.0,1.0,1.0,0.9875,0.0,0.42396078479237076,1.0,0.3653800283545934,0.14285714285714285,0.125,0.3333333333333333,0.08571428571428572,0.0,0.1378809869375907,1.0,0.6691564701095524,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
101,0.875,1.0,0.75,1.0,0.8625,0.0,0.3237594526366365,1.0,0.5020171727214802,0.14285714285714285,0.0,0.2222222222222222,0.24675324675324672,0.125,0.13497822931785197,0.875,0.015572027126823462,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
102,0.875,1.0,0.875,0.875,0.8875,0.0,0.385032654500435,1.0,0.5354562400392524,0.14285714285714285,0.0,0.3333333333333333,0.015584415584415586,0.125,0.13497822931785197,0.875,0.9411621947986923,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
103,1.0,1.0,1.0,1.0,0.9500000000000002,1.0,0.6360490777204291,1.0,0.5395799320716606,0.14285714285714285,0.125,0.3333333333333333,0.2649350649350649,0.125,0.14223512336719885,1.0,0.17235664551542385,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
104,1.0,1.0,1.0,1.0,0.9625000000000001,1.0,0.526292849605511,1.0,0.458190188932349,0.14285714285714285,0.0,0.2222222222222222,0.19480519480519481,0.125,0.1378809869375907,1.0,0.297100676207088,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
105,0.875,1.0,0.875,1.0,0.9625000000000001,0.0,0.22268377813861662,1.0,0.43199304039660547,0.14285714285714285,0.0,0.3333333333333333,0.04675324675324675,0.125,0.14223512336719885,1.0,0.7978730947246249,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
106,1.0,1.0,1.0,1.0,0.9875,0.0,0.5289650560688415,1.0,0.45934181986353906,0.14285714285714285,0.125,0.4444444444444444,0.06493506493506493,0.125,0.1393323657474601,1.0,0.8277645241624861,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
107,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.22537866867372713,1.0,0.1409009830474588,0.14285714285714285,0.125,0.2222222222222222,0.015584415584415586,0.125,0.1451378809869376,1.0,0.8857792307667135,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
108,1.0,1.0,1.0,1.0,1.0,1.0,0.6338048724348369,1.0,0.2638341562153528,0.14285714285714285,0.125,0.4444444444444444,0.05454545454545454,0.25,0.13062409288824384,1.0,0.8452318946343039,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
109,1.0,1.0,1.0,1.0,0.9500000000000002,0.0,0.15208482100098308,1.0,0.3355573113461787,0.14285714285714285,0.5,0.8888888888888888,0.5714285714285714,0.25,0.1378809869375907,1.0,0.020732014080466356,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
110,1.0,1.0,0.875,1.0,0.9125000000000001,0.0,0.660571107381827,0.75,0.8785784876375828,0.14285714285714285,0.0,0.4444444444444444,0.3142857142857143,0.125,0.15239477503628449,0.875,0.0028945023131103894,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
111,1.0,1.0,1.0,1.0,0.9625000000000001,0.0,0.39969960483546174,1.0,0.5110366232454453,0.14285714285714285,0.0,0.3333333333333333,0.14805194805194805,0.0,0.15965166908563136,1.0,0.6556518324350328,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
112,1.0,1.0,0.875,1.0,0.9375,0.0,0.5187809285831122,1.0,0.5188104272483542,0.14285714285714285,0.125,0.3333333333333333,0.10909090909090909,0.0,0.15094339622641512,1.0,0.8648577172583888,0.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
113,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.16323282081214074,1.0,0.1138822694050532,0.14285714285714285,0.25,0.5555555555555556,0.08311688311688312,0.125,0.15239477503628449,1.0,0.8682544388702903,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
114,1.0,1.0,1.0,1.0,0.9625000000000001,0.0,0.7476629990945298,1.0,0.7490725803083933,0.14285714285714285,0.0,0.2222222222222222,0.025974025974025972,0.125,0.15965166908563136,1.0,0.9430211916036438,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
115,1.0,1.0,0.875,1.0,0.9000000000000001,0.0,0.18114627512488823,1.0,0.7262925157220934,0.14285714285714285,0.375,0.4444444444444444,0.15844155844155844,0.125,0.1451378809869376,0.875,0.8523992316175629,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
116,1.0,1.0,1.0,1.0,0.9625000000000001,1.0,0.6433790048000674,1.0,0.7431360789090604,0.14285714285714285,0.0,0.2222222222222222,0.06233766233766233,0.0,0.15239477503628449,1.0,0.49180171718857546,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
117,0.875,1.0,0.75,1.0,0.825,0.0,0.568142489237971,0.875,0.7001329211216216,0.14285714285714285,0.125,0.4444444444444444,0.36883116883116884,0.0,0.1451378809869376,0.875,0.4145812893858722,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
118,0.875,1.0,0.875,1.0,0.9000000000000001,0.0,0.26546729690028315,1.0,0.527154722853993,0.14285714285714285,0.125,0.4444444444444444,0.43376623376623374,0.0,0.15239477503628449,0.875,0.0024525406035140083,0.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
119,0.875,0.875,0.75,0.875,0.7875000000000001,0.0,0.4378895613664895,1.0,0.474160522831653,0.14285714285714285,0.25,0.6666666666666666,0.522077922077922,0.125,0.15965166908563136,0.75,0.11777094916611307,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
120,0.875,1.0,0.875,1.0,0.8625,0.0,0.4988998739536896,1.0,0.4322185794511597,0.14285714285714285,0.0,0.2222222222222222,0.2727272727272727,0.125,0.1451378809869376,0.875,0.4877932130581381,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
121,0.875,1.0,0.875,1.0,0.9000000000000001,0.0,0.6788655566625721,1.0,0.520179115311521,0.14285714285714285,0.0,0.2222222222222222,0.057142857142857134,0.0,0.15965166908563136,0.875,0.8545182392653898,0.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
122,0.875,1.0,1.0,1.0,0.9500000000000002,0.0,0.08700132674334782,1.0,0.3284414030207472,0.14285714285714285,0.0,0.3333333333333333,0.03116883116883117,0.125,0.15529753265602322,1.0,0.9104189560514481,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
123,1.0,1.0,0.875,1.0,0.9375,1.0,0.18164023006693242,1.0,0.46258500711610395,0.14285714285714285,0.125,0.3333333333333333,0.10389610389610389,0.125,0.15529753265602322,1.0,0.036705685746418526,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
124,0.875,0.875,0.875,1.0,0.8625,0.0,0.4635985924899728,1.0,0.5658529225541997,0.14285714285714285,0.0,0.2222222222222222,0.5844155844155844,0.0,0.14804063860667635,0.875,0.02552325600421498,0.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
125,1.0,1.0,1.0,1.0,1.0,0.0,0.5362154073213219,1.0,0.4778510285852917,0.14285714285714285,0.25,0.6666666666666666,0.012987012987012988,0.375,0.15094339622641512,1.0,0.9785432804170472,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
126,1.0,1.0,1.0,1.0,1.0,0.0,0.13011988828901622,0.875,0.33708225314865103,0.14285714285714285,0.0,0.2222222222222222,0.012987012987012988,0.125,0.16690856313497823,1.0,0.595248944346815,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
127,1.0,1.0,1.0,1.0,0.9625000000000001,1.0,0.8473284118679203,0.875,0.829720041436417,0.14285714285714285,0.125,0.4444444444444444,0.41038961038961036,0.25,0.15965166908563136,1.0,0.07588101635048886,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
128,1.0,1.0,0.875,1.0,0.9625000000000001,1.0,0.3769990640804508,1.0,0.4115366604967221,0.14285714285714285,0.0,0.2222222222222222,0.2831168831168831,0.125,0.16690856313497823,1.0,0.2823605179709206,0.875,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
129,1.0,1.0,0.875,0.875,0.9750000000000001,0.0,0.5597459444924766,1.0,0.5291047896043892,0.14285714285714285,0.0,0.2222222222222222,0.09350649350649351,0.125,0.1741654571843251,1.0,0.10078598847426344,0.875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
130,1.0,1.0,1.0,1.0,0.9625000000000001,1.0,0.536656302508618,1.0,0.4887508917447576,0.14285714285714285,0.125,0.2222222222222222,0.07792207792207792,0.25,0.1741654571843251,1.0,0.7750842068174852,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
131,1.0,1.0,0.875,1.0,0.925,0.0,0.5498410500287036,1.0,0.44559996824875725,0.14285714285714285,0.0,0.2222222222222222,0.21038961038961038,0.0,0.16690856313497823,0.875,0.5134332317768244,0.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
132,1.0,1.0,1.0,1.0,1.0,0.0,0.3755620890519822,1.0,0.5338484002023733,0.14285714285714285,0.0,0.2222222222222222,0.015584415584415586,0.125,0.16690856313497823,1.0,0.8921515689989757,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
133,1.0,1.0,0.875,1.0,0.9375,0.0,0.414497598305104,1.0,0.3985340828508015,0.14285714285714285,0.125,0.3333333333333333,0.10129870129870129,0.0,0.16545718432510886,1.0,0.7273159520077319,0.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
134,1.0,1.0,1.0,1.0,0.9875,1.0,0.23964067129458044,1.0,0.41717279668716856,0.14285714285714285,0.0,0.4444444444444444,0.42857142857142855,0.125,0.1741654571843251,1.0,0.01758391501978225,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
135,1.0,1.0,1.0,1.0,1.0,0.0,0.30777068077168224,1.0,0.3791929995948067,0.14285714285714285,0.0,0.2222222222222222,0.018181818181818184,0.25,0.17271407837445574,1.0,0.9087659084289721,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
136,1.0,1.0,0.875,1.0,0.925,0.0,0.7022250969602624,1.0,0.7751696631579534,0.14285714285714285,0.0,0.4444444444444444,0.04155844155844156,0.0,0.169811320754717,0.875,0.2916393140408691,0.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
137,0.875,0.75,0.875,0.75,0.825,0.0,0.6294841848749684,0.875,0.7209084349467503,0.14285714285714285,0.25,0.3333333333333333,0.051948051948051945,0.125,0.16255442670537013,0.875,0.7597409490897549,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
138,1.0,1.0,1.0,1.0,0.9875,0.0,0.2439332665670122,1.0,0.5444552639181666,0.14285714285714285,0.0,0.2222222222222222,0.02857142857142857,0.125,0.16690856313497823,1.0,0.20841001340633186,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
139,1.0,1.0,0.875,1.0,0.9375,0.0,0.6193711393087256,1.0,0.7520288167371518,0.14285714285714285,0.125,0.3333333333333333,0.20779220779220778,0.0,0.16690856313497823,1.0,0.5907827268849859,0.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
140,1.0,1.0,1.0,1.0,0.9625000000000001,0.0,0.44047884135369486,1.0,0.822797750805421,0.2857142857142857,0.25,0.6666666666666666,0.09610389610389611,0.25,0.17271407837445574,1.0,0.7938121433659384,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
141,1.0,1.0,1.0,1.0,0.9500000000000002,1.0,0.8884140950564756,1.0,0.7589932619965793,0.14285714285714285,0.125,0.4444444444444444,0.12727272727272726,0.125,0.18432510885341075,1.0,0.6340368985013052,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
142,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.4688241075249948,0.875,0.10655869020558839,0.14285714285714285,0.0,0.2222222222222222,0.03896103896103896,0.0,0.181422351233672,1.0,0.7539440468359857,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
143,1.0,1.0,0.875,1.0,0.8875,0.0,0.4495806053970455,1.0,0.5461958248238261,0.14285714285714285,0.0,0.2222222222222222,0.22597402597402597,0.125,0.181422351233672,0.875,0.5107401844161483,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
144,1.0,1.0,1.0,1.0,0.9625000000000001,0.0,0.3015108639723394,1.0,0.5136391429980449,0.14285714285714285,0.0,0.1111111111111111,0.20259740259740258,0.125,0.1741654571843251,1.0,0.426255640967743,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
145,0.875,1.0,0.875,1.0,0.925,0.0,0.1505556285314924,1.0,0.6296270048919723,0.14285714285714285,0.125,0.4444444444444444,0.11688311688311688,0.25,0.1741654571843251,0.875,0.6265437080234006,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
146,1.0,1.0,1.0,1.0,1.0,1.0,0.25015919215030635,1.0,0.07227927108738186,0.14285714285714285,0.375,0.6666666666666666,0.11688311688311688,0.25,0.1741654571843251,1.0,0.87170199327829,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
147,1.0,1.0,0.875,1.0,0.9125000000000001,0.0,0.1429931974822125,1.0,0.6353945900211784,0.14285714285714285,0.125,0.4444444444444444,0.09610389610389611,0.25,0.181422351233672,0.875,0.709664972603741,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
148,0.875,0.875,0.875,0.875,0.9000000000000001,0.0,0.5058365839518046,1.0,0.4338545929127804,0.14285714285714285,0.125,0.3333333333333333,0.20519480519480518,0.125,0.1741654571843251,0.875,0.5923761277844865,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
149,1.0,1.0,1.0,1.0,1.0,1.0,0.4691531664331592,1.0,0.3960724782438092,0.14285714285714285,0.0,0.2222222222222222,0.025974025974025972,0.0,0.18867924528301888,1.0,0.9688740099331211,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
150,1.0,1.0,1.0,1.0,0.9875,1.0,0.7258981488735117,1.0,0.5940471305797246,0.14285714285714285,0.0,0.3333333333333333,0.18441558441558442,0.0,0.20319303338171263,1.0,0.5234339844512731,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
151,1.0,1.0,1.0,1.0,0.9625000000000001,1.0,0.4095344847465867,1.0,0.39722379371937677,0.14285714285714285,0.0,0.2222222222222222,0.41558441558441556,0.0,0.18867924528301888,1.0,0.09805301664283197,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
152,1.0,1.0,1.0,1.0,1.0,0.0,0.31313390436832833,1.0,0.39598613368036695,0.14285714285714285,0.0,0.2222222222222222,0.015584415584415586,0.0,0.20319303338171263,1.0,0.928219161346131,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
153,1.0,1.0,0.875,1.0,0.8875,0.0,0.5592913008255209,1.0,0.47079201120868674,0.14285714285714285,0.25,0.4444444444444444,0.018181818181818184,0.25,0.20174165457184326,0.875,0.9494872541672531,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
154,0.875,1.0,0.875,1.0,0.925,0.0,0.2406549672855931,1.0,0.4748364268117484,0.14285714285714285,0.125,0.4444444444444444,0.12207792207792206,0.25,0.18867924528301888,0.875,0.2149948021829741,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
155,1.0,1.0,1.0,1.0,0.925,1.0,0.3403651997661541,1.0,0.46303834901641494,0.14285714285714285,0.125,0.2222222222222222,0.35584415584415585,0.125,0.20174165457184326,0.875,0.3980200080503441,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
156,0.875,0.875,0.75,0.875,0.825,0.0,0.5700890371134619,1.0,0.478365176970442,0.14285714285714285,0.0,0.2222222222222222,0.5142857142857142,0.125,0.18867924528301888,0.875,0.007030939283170308,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
157,1.0,1.0,0.875,1.0,0.9125000000000001,1.0,0.8534244650112441,1.0,0.7124884946206294,0.14285714285714285,0.125,0.5555555555555556,0.09610389610389611,0.25,0.20319303338171263,0.875,0.35627751216005565,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
158,0.875,0.875,1.0,0.875,0.8875,0.0,0.4394689873813604,1.0,0.4890305922231164,0.14285714285714285,0.125,0.3333333333333333,0.08571428571428572,0.0,0.18867924528301888,0.875,0.9012677001214097,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
159,1.0,1.0,0.875,1.0,0.9625000000000001,0.0,0.3233606380405831,0.875,0.4937289581423556,0.14285714285714285,0.0,0.3333333333333333,0.09610389610389611,0.125,0.18867924528301888,1.0,0.16093719968016792,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
160,1.0,1.0,0.875,1.0,0.9375,0.0,0.6682898182437498,1.0,0.7625083514280959,0.21428571428571427,0.0,0.2222222222222222,0.07272727272727272,0.125,0.18867924528301888,1.0,0.5931303293987005,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
161,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.40871962908175874,1.0,0.41320471233950684,0.14285714285714285,0.0,0.1111111111111111,0.42857142857142855,0.0,0.20319303338171263,1.0,0.034582663834865406,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
162,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.3511940235216571,1.0,0.49033970766413404,0.14285714285714285,0.0,0.2222222222222222,0.18961038961038962,0.0,0.20319303338171263,1.0,0.598430815582761,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
163,1.0,1.0,1.0,1.0,0.9125000000000001,0.0,0.5576364597271208,1.0,0.4681157941128049,0.14285714285714285,0.125,0.4444444444444444,0.12987012987012986,0.125,0.20319303338171263,0.875,0.6153727974727592,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
164,1.0,1.0,0.875,1.0,0.925,0.0,0.2499517468271506,1.0,0.37500709895584805,0.14285714285714285,0.0,0.2222222222222222,0.18181818181818182,0.125,0.21625544267053703,0.875,0.36043314778271923,0.875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
165,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.35712409692797564,1.0,0.41276026946275124,0.14285714285714285,0.125,0.4444444444444444,0.15064935064935064,0.0,0.2177068214804064,1.0,0.6650600012435491,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
166,1.0,1.0,1.0,1.0,1.0,1.0,0.5649474751085677,1.0,0.45930942811355635,0.14285714285714285,0.125,0.3333333333333333,0.04415584415584416,0.125,0.2177068214804064,1.0,0.9115570434511324,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
167,1.0,1.0,1.0,1.0,0.9875,0.0,0.15726602788492983,1.0,0.7326186890944655,0.14285714285714285,0.0,0.3333333333333333,0.10649350649350649,0.125,0.20319303338171263,1.0,0.2902357616356379,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
168,1.0,1.0,0.875,1.0,0.9375,1.0,0.1908162720966402,1.0,0.6688760749981384,0.14285714285714285,0.0,0.4444444444444444,0.2779220779220779,0.125,0.21625544267053703,1.0,0.027355418328822743,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
169,1.0,1.0,1.0,1.0,0.9625000000000001,1.0,0.5599565961397843,1.0,0.4730618167209286,0.14285714285714285,0.125,0.2222222222222222,0.22857142857142856,0.125,0.20319303338171263,1.0,0.41203576621713456,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
170,1.0,1.0,1.0,1.0,0.9500000000000002,1.0,0.8006175977183148,0.875,0.8083731951944628,0.14285714285714285,0.125,0.2222222222222222,0.5584415584415584,0.125,0.2177068214804064,1.0,0.046019039391053645,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
171,1.0,1.0,1.0,1.0,0.9875,1.0,0.8780607609933782,0.875,0.7530652980095738,0.14285714285714285,0.125,0.4444444444444444,0.14805194805194805,0.125,0.20319303338171263,1.0,0.606758492949404,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
172,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.6825290804742963,1.0,0.7935196087316854,0.2857142857142857,0.0,0.1111111111111111,0.03896103896103896,0.125,0.20319303338171263,1.0,0.1896732192977002,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
173,1.0,1.0,1.0,1.0,0.9875,1.0,0.7567080223359994,1.0,0.580314057226019,0.14285714285714285,0.0,0.2222222222222222,0.033766233766233764,0.125,0.20319303338171263,1.0,0.937731701011529,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
174,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.2600623734916212,1.0,0.5150618760635552,0.14285714285714285,0.25,0.5555555555555556,0.05454545454545454,0.25,0.2220609579100145,1.0,0.9212123949119208,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
175,1.0,1.0,1.0,1.0,0.9625000000000001,1.0,0.24126600992906333,1.0,0.4481335421692165,0.14285714285714285,0.375,0.4444444444444444,0.2753246753246753,0.0,0.22496371552975328,1.0,0.44359006077028046,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
176,0.875,0.875,0.875,1.0,0.8500000000000001,0.0,0.2590184689697139,1.0,0.41965040819718524,0.14285714285714285,0.0,0.2222222222222222,0.2675324675324675,0.125,0.21915820029027577,0.875,0.1767705902822093,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
177,1.0,1.0,1.0,1.0,0.9500000000000002,0.0,0.2848401702523802,1.0,0.39910947721330103,0.14285714285714285,0.0,0.2222222222222222,0.20779220779220778,0.125,0.23222060957910015,1.0,0.3584213471563632,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
178,1.0,1.0,1.0,1.0,0.9625000000000001,1.0,0.24852821758145183,1.0,0.4017390764093989,0.14285714285714285,0.0,0.2222222222222222,0.2935064935064935,0.125,0.2177068214804064,1.0,0.07078320685130098,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
179,1.0,1.0,1.0,1.0,0.9625000000000001,1.0,0.18780591706615724,0.875,0.8222069585776808,0.14285714285714285,0.0,0.2222222222222222,0.2675324675324675,0.125,0.22496371552975328,1.0,0.07899708856796596,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
180,0.875,0.875,1.0,0.875,0.9000000000000001,0.0,0.5078918823489289,1.0,0.43446518574455695,0.14285714285714285,0.375,0.6666666666666666,0.22597402597402597,0.375,0.2177068214804064,0.875,0.4792806177602808,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
181,1.0,1.0,1.0,1.0,0.9375,0.0,0.010032525376004742,1.0,0.6334054006707674,0.5,0.5,0.0,0.0025974025974025974,0.625,0.22641509433962265,1.0,0.08405785339428906,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
182,1.0,1.0,1.0,1.0,0.9875,1.0,0.20822765433257473,1.0,0.8252495754715028,0.14285714285714285,0.0,0.3333333333333333,0.22857142857142856,0.125,0.2177068214804064,1.0,0.5906663132369256,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
183,1.0,1.0,1.0,1.0,0.9500000000000002,1.0,0.1264763157180937,1.0,0.32774582633840055,0.14285714285714285,0.375,0.6666666666666666,0.37402597402597404,0.25,0.23076923076923078,1.0,0.3761175742938768,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
184,1.0,1.0,1.0,1.0,0.925,1.0,0.5272640214185458,1.0,0.5971000735244161,0.14285714285714285,0.125,0.4444444444444444,0.19480519480519481,0.125,0.2293178519593614,0.875,0.6117361363366135,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
185,0.75,0.875,0.875,0.875,0.75,0.0,0.6693304186893556,0.875,0.8016293680994977,0.2857142857142857,0.375,0.7777777777777777,0.0,0.375,0.23076923076923078,0.75,0.9631730573090689,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
186,1.0,1.0,1.0,1.0,0.9625000000000001,0.0,0.6813109035633147,1.0,0.28522228743395317,0.2857142857142857,0.5,0.8888888888888888,0.14285714285714285,0.25,0.2177068214804064,1.0,0.7132442123152812,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
187,0.875,1.0,1.0,1.0,0.925,1.0,0.37487761473676073,1.0,0.5315484512738067,0.14285714285714285,0.375,0.4444444444444444,0.2571428571428571,0.125,0.23947750362844705,0.875,0.3366973299692058,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
188,0.875,0.875,1.0,1.0,0.9125000000000001,0.0,0.5042037359361302,1.0,0.6108443259608975,0.14285714285714285,0.125,0.3333333333333333,0.06493506493506493,0.125,0.2409288824383164,0.875,0.8549536559797803,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
189,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.4372113391935386,1.0,0.7789175128847319,0.14285714285714285,0.125,0.5555555555555556,0.12467532467532466,0.25,0.23367198838896952,1.0,0.7615669591188692,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
190,1.0,1.0,0.875,1.0,0.9375,0.0,0.27297132596373785,1.0,0.38308657214997766,0.14285714285714285,0.0,0.4444444444444444,0.05974025974025973,0.0,0.23947750362844705,1.0,0.0989716721699168,0.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
